invoice_id,account_id,subscription_id,invoice_date,total,total_nzd,currency,status
inv_2f2b6ebcb40c6aec,sub_ff930f9579d59594,subsc_194ae8e1484d5c88,2024-10-06,289.72,315.79,AUD,PAID
inv_4632cd54b6d89854,sub_ff930f9579d59594,subsc_194ae8e1484d5c88,2024-11-04,288.65,314.63,AUD,PAID
inv_198da5ea21aeb5d0,sub_ff930f9579d59594,subsc_194ae8e1484d5c88,2024-12-01,290.65,316.81,AUD,PAID
inv_8ddb63ccfed86b07,sub_ff930f9579d59594,subsc_194ae8e1484d5c88,2025-01-06,290.8,316.97,AUD,PAID
inv_7f0ad781c57e6014,sub_ff930f9579d59594,subsc_194ae8e1484d5c88,2025-02-06,289.04,315.05,AUD,PAID
inv_85e58e80c57e95c1,sub_ff930f9579d59594,subsc_194ae8e1484d5c88,2025-03-05,288.2,314.14,AUD,PAID
inv_69cc956b47088174,sub_ff930f9579d59594,subsc_194ae8e1484d5c88,2025-04-03,290.82,316.99,AUD,PAID
inv_2c8ac395c0634116,sub_ff930f9579d59594,subsc_194ae8e1484d5c88,2025-05-05,289.32,315.36,AUD,POSTED
inv_0b1c5c48a4a1f9f0,sub_ff930f9579d59594,subsc_215d8d5c8f20f6da,2025-05-06,259.34,282.68,AUD,PAID
inv_8730cf4025e755f8,sub_ff930f9579d59594,subsc_215d8d5c8f20f6da,2025-06-06,260.84,284.32,AUD,PAID
inv_2e8c796982ede658,sub_ff930f9579d59594,subsc_215d8d5c8f20f6da,2025-07-03,260.76,284.23,AUD,PAID
inv_e2986b48c5cce9c3,sub_ff930f9579d59594,subsc_215d8d5c8f20f6da,2025-08-05,260.71,284.17,AUD,PAID
inv_dee3976af169e23b,sub_ff930f9579d59594,subsc_215d8d5c8f20f6da,2025-09-05,261.14,284.64,AUD,PAID
inv_915b913e11323efb,sub_ff930f9579d59594,subsc_215d8d5c8f20f6da,2025-10-03,261.47,285.0,AUD,PAID
inv_435fa12f77142868,sub_ff930f9579d59594,subsc_215d8d5c8f20f6da,2025-11-03,260.21,283.63,AUD,PAID
inv_52d5a6d46514b952,sub_ff930f9579d59594,subsc_215d8d5c8f20f6da,2025-12-05,259.87,283.26,AUD,POSTED
inv_e071fa4b175e642f,sub_ff930f9579d59594,subsc_215d8d5c8f20f6da,2026-01-05,261.07,284.57,AUD,PAID
inv_e8fb1b588f265aba,sub_ff930f9579d59594,subsc_215d8d5c8f20f6da,2026-02-05,259.79,283.17,AUD,PAID
inv_d31f5aafbea180b7,sub_ff930f9579d59594,subsc_215d8d5c8f20f6da,2026-03-03,259.55,282.91,AUD,POSTED
inv_2ce7e49b2facc7bd,sub_ff930f9579d59594,subsc_215d8d5c8f20f6da,2026-04-03,261.22,284.73,AUD,PAID
inv_bcfec2a61662d592,sub_ff930f9579d59594,subsc_215d8d5c8f20f6da,2026-05-01,260.38,283.81,AUD,PAID
inv_53ffc474fde58766,sub_ff930f9579d59594,subsc_05504f310711e4de,2026-05-02,300.47,327.51,AUD,PAID
inv_2519ad42aa0cbf8d,sub_737e7452233c8dc4,subsc_5c541e4fdc9307a2,2023-10-03,6267.0,10152.54,USD,PAID
inv_f16e13eb5eb42f26,sub_737e7452233c8dc4,subsc_5c541e4fdc9307a2,2023-11-02,6229.34,10091.53,USD,PAID
inv_a731ea24f1e5deb0,sub_737e7452233c8dc4,subsc_5c541e4fdc9307a2,2023-12-06,6285.42,10182.38,USD,PAID
inv_58f02a225d33e74c,sub_737e7452233c8dc4,subsc_5c541e4fdc9307a2,2024-01-03,6256.41,10135.38,USD,PAID
inv_5f20dd5dbc02847b,sub_737e7452233c8dc4,subsc_5c541e4fdc9307a2,2024-02-02,6277.44,10169.45,USD,PAID
inv_42e5c85740cc1946,sub_737e7452233c8dc4,subsc_5c541e4fdc9307a2,2024-03-03,6278.49,10171.15,USD,PAID
inv_858e0aa369e79570,sub_737e7452233c8dc4,subsc_5c541e4fdc9307a2,2024-04-05,6290.05,10189.88,USD,PAID
inv_b40cba8f492eeeed,sub_737e7452233c8dc4,subsc_5c541e4fdc9307a2,2024-05-04,6286.91,10184.79,USD,PAID
inv_e7adde0d921a0c0c,sub_737e7452233c8dc4,subsc_5c541e4fdc9307a2,2024-06-04,6275.57,10166.42,USD,PAID
inv_d05e14f304bd8160,sub_737e7452233c8dc4,subsc_5c541e4fdc9307a2,2024-07-06,6243.35,10114.23,USD,PAID
inv_fe954c57903b2cd5,sub_737e7452233c8dc4,subsc_5c541e4fdc9307a2,2024-08-03,6238.92,10107.05,USD,PAID
inv_5c247b3614dcd6c1,sub_737e7452233c8dc4,subsc_5c541e4fdc9307a2,2024-09-01,6231.85,10095.6,USD,PAID
inv_7263e5e6ab0cfe7b,sub_737e7452233c8dc4,subsc_5c541e4fdc9307a2,2024-10-04,6231.74,10095.42,USD,PAID
inv_f39e91d285637f69,sub_737e7452233c8dc4,subsc_1bb47510211851f7,2024-10-05,7184.37,11638.68,USD,PAID
inv_be3142ac382e8899,sub_737e7452233c8dc4,subsc_1bb47510211851f7,2024-11-04,7179.49,11630.77,USD,PAID
inv_b92009dafa7b7795,sub_737e7452233c8dc4,subsc_1bb47510211851f7,2024-12-04,7196.84,11658.88,USD,PAID
inv_b4c0e70aab3bfebe,sub_737e7452233c8dc4,subsc_1bb47510211851f7,2025-01-04,7163.53,11604.92,USD,PAID
inv_a70bc8ea1a632fd9,sub_737e7452233c8dc4,subsc_1bb47510211851f7,2025-02-05,7190.17,11648.08,USD,PAID
inv_c1ad2edc6df1ceda,sub_737e7452233c8dc4,subsc_1bb47510211851f7,2025-03-05,7211.83,11683.16,USD,POSTED
inv_d2f8bf8421ced44d,sub_737e7452233c8dc4,subsc_1bb47510211851f7,2025-04-04,7208.56,11677.87,USD,PAID
inv_775fd53e1bf1a6c0,sub_737e7452233c8dc4,subsc_1bb47510211851f7,2025-05-03,7206.62,11674.72,USD,PAID
inv_5a4ea87e8eac2465,sub_737e7452233c8dc4,subsc_1bb47510211851f7,2025-06-01,7186.79,11642.6,USD,PAID
inv_1881658c7dcd9074,sub_737e7452233c8dc4,subsc_1bb47510211851f7,2025-07-04,7181.05,11633.3,USD,PAID
inv_a8f48d604d6f64f8,sub_737e7452233c8dc4,subsc_1bb47510211851f7,2025-08-06,7218.33,11693.69,USD,PAID
inv_35e4b9aff4c27a7d,sub_737e7452233c8dc4,subsc_1bb47510211851f7,2025-09-05,7211.04,11681.88,USD,PAID
inv_cb65d42714c31742,sub_737e7452233c8dc4,subsc_1bb47510211851f7,2025-10-02,7186.96,11642.88,USD,PAID
inv_a8537679595dd6b8,sub_737e7452233c8dc4,subsc_88aaba78b9687cca,2025-10-01,8981.53,14550.08,USD,VOIDED
inv_05ae78fee9ac2546,sub_737e7452233c8dc4,subsc_88aaba78b9687cca,2025-11-01,9028.18,14625.65,USD,VOIDED
inv_d180b8d5b5d0f723,sub_737e7452233c8dc4,subsc_88aaba78b9687cca,2025-12-03,9000.61,14580.99,USD,PAID
inv_509036bc1afdcd4f,sub_737e7452233c8dc4,subsc_88aaba78b9687cca,2026-01-02,8973.09,14536.41,USD,PAID
inv_c8afcff3735c342e,sub_737e7452233c8dc4,subsc_88aaba78b9687cca,2026-02-01,8956.4,14509.37,USD,PAID
inv_d016e38b04840209,sub_737e7452233c8dc4,subsc_88aaba78b9687cca,2026-03-02,9037.79,14641.22,USD,PAID
inv_81062e3d79e579df,sub_737e7452233c8dc4,subsc_88aaba78b9687cca,2026-04-06,9038.87,14642.97,USD,PAID
inv_571999603763cf91,sub_737e7452233c8dc4,subsc_88aaba78b9687cca,2026-05-05,9039.53,14644.04,USD,PAID
inv_4f8e095510fe2c1d,sub_6956ab21f5984bfe,subsc_b698ae56d42514d6,2024-06-06,1482.83,2402.18,USD,PAID
inv_f5631e5cb544113b,sub_6956ab21f5984bfe,subsc_b698ae56d42514d6,2024-07-01,1489.32,2412.7,USD,PAID
inv_21d08705fd60a0c1,sub_6956ab21f5984bfe,subsc_b698ae56d42514d6,2024-08-04,1491.25,2415.83,USD,PAID
inv_c6548f9dc2018518,sub_6956ab21f5984bfe,subsc_b698ae56d42514d6,2024-09-04,1490.72,2414.97,USD,POSTED
inv_d2fc077bec820f96,sub_6956ab21f5984bfe,subsc_b698ae56d42514d6,2024-10-04,1494.62,2421.28,USD,PAID
inv_e5f72faa3764ce3e,sub_6956ab21f5984bfe,subsc_b698ae56d42514d6,2024-11-03,1491.19,2415.73,USD,PAID
inv_ac8a92d7100d8bb7,sub_6956ab21f5984bfe,subsc_b698ae56d42514d6,2024-12-03,1484.72,2405.25,USD,PAID
inv_49b458d6c8130e27,sub_6956ab21f5984bfe,subsc_b698ae56d42514d6,2025-01-03,1492.46,2417.79,USD,PAID
inv_d403ff96afba2696,sub_6956ab21f5984bfe,subsc_b698ae56d42514d6,2025-02-03,1495.71,2423.05,USD,PAID
inv_b76bed6a62fae0f6,sub_6956ab21f5984bfe,subsc_b698ae56d42514d6,2025-03-02,1483.54,2403.33,USD,POSTED
inv_d7b53f14d23bde69,sub_6956ab21f5984bfe,subsc_b698ae56d42514d6,2025-04-04,1489.97,2413.75,USD,PAID
inv_a44a431484773a4b,sub_6956ab21f5984bfe,subsc_b698ae56d42514d6,2025-05-04,1482.51,2401.67,USD,PAID
inv_b41a59a17e852151,sub_6956ab21f5984bfe,subsc_b698ae56d42514d6,2025-06-04,1484.14,2404.31,USD,PAID
inv_a0c779e682d42fb7,sub_6956ab21f5984bfe,subsc_0a27fa81c13b4773,2025-06-01,1864.42,3020.36,USD,PAID
inv_24f8532d5347cb32,sub_6956ab21f5984bfe,subsc_0a27fa81c13b4773,2025-07-04,1852.42,3000.92,USD,PAID
inv_d92c2bf931e9afc7,sub_6956ab21f5984bfe,subsc_0a27fa81c13b4773,2025-08-06,1851.46,2999.37,USD,PAID
inv_a277dab387474d8b,sub_6956ab21f5984bfe,subsc_0a27fa81c13b4773,2025-09-06,1863.03,3018.11,USD,PAID
inv_2a3a783c05f25f4b,sub_6956ab21f5984bfe,subsc_0a27fa81c13b4773,2025-10-03,1858.38,3010.58,USD,PAID
inv_c3dd3308c155d8d8,sub_6956ab21f5984bfe,subsc_0a27fa81c13b4773,2025-11-05,1867.94,3026.06,USD,PAID
inv_0ed509727b50d3b4,sub_6956ab21f5984bfe,subsc_0a27fa81c13b4773,2025-12-04,1864.28,3020.13,USD,PAID
inv_77acd8dae7448801,sub_6956ab21f5984bfe,subsc_0a27fa81c13b4773,2026-01-01,1859.23,3011.95,USD,PAID
inv_5c45670e386302b4,sub_6956ab21f5984bfe,subsc_0a27fa81c13b4773,2026-02-06,1861.16,3015.08,USD,VOIDED
inv_52d9162c04779b2d,sub_6956ab21f5984bfe,subsc_0a27fa81c13b4773,2026-03-05,1866.33,3023.45,USD,PAID
inv_e6210bdff2471cb5,sub_6956ab21f5984bfe,subsc_0a27fa81c13b4773,2026-04-03,1861.07,3014.93,USD,PAID
inv_d01e2abbad8c227d,sub_6956ab21f5984bfe,subsc_0a27fa81c13b4773,2026-05-06,1863.8,3019.36,USD,PAID
inv_e90c72886f111d9f,sub_1a29cb6a02de7c9c,subsc_c6f521a483991260,2023-07-03,1458.46,2989.84,GBP,PAID
inv_c5cad26dbf6b3aa0,sub_1a29cb6a02de7c9c,subsc_c6f521a483991260,2023-08-01,1451.75,2976.09,GBP,PAID
inv_2a3df31058a4a7ee,sub_1a29cb6a02de7c9c,subsc_c6f521a483991260,2023-09-03,1456.2,2985.21,GBP,PAID
inv_0558cca186fe436b,sub_1a29cb6a02de7c9c,subsc_c6f521a483991260,2023-10-01,1453.39,2979.45,GBP,PAID
inv_042478432825d857,sub_1a29cb6a02de7c9c,subsc_c6f521a483991260,2023-11-03,1458.03,2988.96,GBP,PAID
inv_809bf6426c523295,sub_1a29cb6a02de7c9c,subsc_c6f521a483991260,2023-12-06,1454.09,2980.88,GBP,PAID
inv_ae6f977951100deb,sub_1a29cb6a02de7c9c,subsc_c6f521a483991260,2024-01-06,1453.99,2980.68,GBP,PAID
inv_b94fbce80a3296d2,sub_1a29cb6a02de7c9c,subsc_c6f521a483991260,2024-02-01,1450.35,2973.22,GBP,PAID
inv_6d6aa2a8a53a2ff4,sub_1a29cb6a02de7c9c,subsc_c6f521a483991260,2024-03-05,1446.8,2965.94,GBP,PAID
inv_ed627870f43694f5,sub_1a29cb6a02de7c9c,subsc_c6f521a483991260,2024-04-05,1447.45,2967.27,GBP,PAID
inv_20bb96dfb5adf82b,sub_1a29cb6a02de7c9c,subsc_c6f521a483991260,2024-05-04,1453.33,2979.33,GBP,PAID
inv_8ae0a17680fd59c8,sub_1a29cb6a02de7c9c,subsc_c6f521a483991260,2024-06-03,1458.02,2988.94,GBP,VOIDED
inv_9e93ac1efc361a5c,sub_1a29cb6a02de7c9c,subsc_c6f521a483991260,2024-07-01,1444.81,2961.86,GBP,PAID
inv_824110c0d0eb0b4d,sub_1a29cb6a02de7c9c,subsc_145f26f54109a509,2024-07-06,1812.29,3715.19,GBP,PAID
inv_e4d6beb2fc8326bb,sub_1a29cb6a02de7c9c,subsc_145f26f54109a509,2024-08-06,1817.04,3724.93,GBP,PAID
inv_307fd23a52b93f40,sub_1a29cb6a02de7c9c,subsc_145f26f54109a509,2024-09-06,1820.72,3732.48,GBP,PAID
inv_e2f9d973c41da3fa,sub_1a29cb6a02de7c9c,subsc_145f26f54109a509,2024-10-01,1815.44,3721.65,GBP,PAID
inv_b1a9e1a3d63b3886,sub_1a29cb6a02de7c9c,subsc_145f26f54109a509,2024-11-01,1818.27,3727.45,GBP,PAID
inv_af8cf6fd76e04169,sub_1a29cb6a02de7c9c,subsc_145f26f54109a509,2024-12-01,1813.48,3717.63,GBP,PAID
inv_560d1ea37a729fbd,sub_1a29cb6a02de7c9c,subsc_145f26f54109a509,2025-01-01,1809.33,3709.13,GBP,PAID
inv_0eb4418f4db60f29,sub_1a29cb6a02de7c9c,subsc_145f26f54109a509,2025-02-03,1808.05,3706.5,GBP,POSTED
inv_82d23ac2076d9454,sub_1a29cb6a02de7c9c,subsc_145f26f54109a509,2025-03-05,1819.82,3730.63,GBP,PAID
inv_77eb5331e5ffade3,sub_1a29cb6a02de7c9c,subsc_145f26f54109a509,2025-04-01,1808.03,3706.46,GBP,PAID
inv_2ec3a7f105351428,sub_1a29cb6a02de7c9c,subsc_145f26f54109a509,2025-05-05,1807.0,3704.35,GBP,PAID
inv_401ad4cdde92df6d,sub_1a29cb6a02de7c9c,subsc_145f26f54109a509,2025-06-04,1808.93,3708.31,GBP,PAID
inv_879051fcf039fd68,sub_1a29cb6a02de7c9c,subsc_145f26f54109a509,2025-07-06,1811.05,3712.65,GBP,PAID
inv_61ec082504c2f6ea,sub_1a29cb6a02de7c9c,subsc_75c7b951541c7868,2025-07-06,2271.55,4656.68,GBP,PAID
inv_6926c12ecc17c7ab,sub_1a29cb6a02de7c9c,subsc_75c7b951541c7868,2025-08-02,2269.22,4651.9,GBP,PAID
inv_f5c754c990b20f10,sub_1a29cb6a02de7c9c,subsc_75c7b951541c7868,2025-09-03,2273.49,4660.65,GBP,PAID
inv_efccc91995facd63,sub_1a29cb6a02de7c9c,subsc_75c7b951541c7868,2025-10-04,2257.6,4628.08,GBP,PAID
inv_9eda50b8deea9262,sub_1a29cb6a02de7c9c,subsc_75c7b951541c7868,2025-11-02,2259.97,4632.94,GBP,PAID
inv_1b1e4a8bf7125a20,sub_1a29cb6a02de7c9c,subsc_75c7b951541c7868,2025-12-01,2266.11,4645.53,GBP,PAID
inv_fe40ae7388fc65f1,sub_1a29cb6a02de7c9c,subsc_75c7b951541c7868,2026-01-06,2259.19,4631.34,GBP,PAID
inv_a1ac2a3b6fcd03b3,sub_1a29cb6a02de7c9c,subsc_75c7b951541c7868,2026-02-01,2270.05,4653.6,GBP,PAID
inv_f441f2b339cfaa27,sub_1a29cb6a02de7c9c,subsc_75c7b951541c7868,2026-03-01,2276.11,4666.03,GBP,PAID
inv_010fe47df368d130,sub_1a29cb6a02de7c9c,subsc_75c7b951541c7868,2026-04-06,2260.23,4633.47,GBP,PAID
inv_ea9aa8cb559bee63,sub_1a29cb6a02de7c9c,subsc_75c7b951541c7868,2026-05-06,2269.63,4652.74,GBP,PAID
inv_37fd57dd70fff357,sub_76deb2da145af73d,subsc_ff09d4753352e96b,2023-11-06,1778.78,2881.62,USD,PAID
inv_d7d19a2dbb4f0d4c,sub_76deb2da145af73d,subsc_ff09d4753352e96b,2023-12-03,1766.72,2862.09,USD,PAID
inv_333f53efe584d52d,sub_76deb2da145af73d,subsc_ff09d4753352e96b,2024-01-02,1773.74,2873.46,USD,PAID
inv_6f1a334d25e3b82a,sub_76deb2da145af73d,subsc_ff09d4753352e96b,2024-02-02,1775.29,2875.97,USD,POSTED
inv_8e8570db8b8a9b6e,sub_76deb2da145af73d,subsc_ff09d4753352e96b,2024-03-01,1777.18,2879.03,USD,PAID
inv_ab06009434dca456,sub_76deb2da145af73d,subsc_ff09d4753352e96b,2024-04-03,1775.59,2876.46,USD,PAID
inv_f6e05eadefd53e96,sub_76deb2da145af73d,subsc_ff09d4753352e96b,2024-05-02,1771.89,2870.46,USD,PAID
inv_54113fd8e0ad7585,sub_76deb2da145af73d,subsc_ff09d4753352e96b,2024-06-01,1766.55,2861.81,USD,PAID
inv_49dc8e99ad48cb8f,sub_76deb2da145af73d,subsc_ff09d4753352e96b,2024-07-05,1775.44,2876.21,USD,PAID
inv_2887369fedd35ed0,sub_76deb2da145af73d,subsc_ff09d4753352e96b,2024-08-06,1773.47,2873.02,USD,PAID
inv_a5f03ff6a2bbd3d6,sub_76deb2da145af73d,subsc_ff09d4753352e96b,2024-09-02,1776.16,2877.38,USD,PAID
inv_23d2dda18eb9d792,sub_76deb2da145af73d,subsc_ff09d4753352e96b,2024-10-04,1766.46,2861.67,USD,PAID
inv_7f15f332123bbe6c,sub_76deb2da145af73d,subsc_ff09d4753352e96b,2024-11-01,1773.29,2872.73,USD,PAID
inv_05fbd253eb4c4a3c,sub_76deb2da145af73d,subsc_97fc6bce2f065122,2024-11-02,2030.16,3288.86,USD,PAID
inv_452d68ba8adfbcce,sub_76deb2da145af73d,subsc_97fc6bce2f065122,2024-12-04,2037.92,3301.43,USD,PAID
inv_c302ad315efe460c,sub_76deb2da145af73d,subsc_97fc6bce2f065122,2025-01-05,2029.94,3288.5,USD,PAID
inv_6c21a7f875a09a6c,sub_76deb2da145af73d,subsc_97fc6bce2f065122,2025-02-04,2032.64,3292.88,USD,PAID
inv_d4de623553e2ae7d,sub_76deb2da145af73d,subsc_97fc6bce2f065122,2025-03-02,2039.55,3304.07,USD,POSTED
inv_1b8a9c1a65992c35,sub_76deb2da145af73d,subsc_97fc6bce2f065122,2025-04-03,2043.76,3310.89,USD,PAID
inv_e717becab86eaf2f,sub_76deb2da145af73d,subsc_97fc6bce2f065122,2025-05-03,2037.6,3300.91,USD,PAID
inv_eab6fb282392e667,sub_76deb2da145af73d,subsc_97fc6bce2f065122,2025-06-02,2033.75,3294.68,USD,PAID
inv_b5b43fa939f6a2a7,sub_76deb2da145af73d,subsc_97fc6bce2f065122,2025-07-02,2031.05,3290.3,USD,PAID
inv_e71a7b25c20a282b,sub_76deb2da145af73d,subsc_97fc6bce2f065122,2025-08-04,2036.71,3299.47,USD,PAID
inv_b42531767931b6d0,sub_76deb2da145af73d,subsc_97fc6bce2f065122,2025-09-04,2040.99,3306.4,USD,POSTED
inv_53affbc5b97f9676,sub_76deb2da145af73d,subsc_97fc6bce2f065122,2025-10-04,2032.01,3291.86,USD,PAID
inv_6545dc77cd9497de,sub_76deb2da145af73d,subsc_97fc6bce2f065122,2025-11-04,2032.68,3292.94,USD,PAID
inv_ccb06c40f2bacd0e,sub_76deb2da145af73d,subsc_3ee50d420735e695,2025-11-03,2554.6,4138.45,USD,PAID
inv_4d8d016efae79237,sub_76deb2da145af73d,subsc_3ee50d420735e695,2025-12-06,2541.41,4117.08,USD,PAID
inv_7cc6bef901a2abe7,sub_76deb2da145af73d,subsc_3ee50d420735e695,2026-01-01,2550.75,4132.22,USD,PAID
inv_bb8d768c19d50718,sub_76deb2da145af73d,subsc_3ee50d420735e695,2026-02-02,2557.96,4143.9,USD,PAID
inv_c18033b9309fec69,sub_76deb2da145af73d,subsc_3ee50d420735e695,2026-03-03,2555.64,4140.14,USD,PAID
inv_4fc2baebb62e6b88,sub_76deb2da145af73d,subsc_3ee50d420735e695,2026-04-06,2551.64,4133.66,USD,PAID
inv_95c20136f16fd0f1,sub_76deb2da145af73d,subsc_3ee50d420735e695,2026-05-05,2560.54,4148.07,USD,PAID
inv_cea548dff4dd10f3,sub_8b1072edaaacb735,subsc_a45b956f10259820,2023-12-01,317.07,649.99,GBP,PAID
inv_4fc6356f151b015d,sub_8b1072edaaacb735,subsc_a45b956f10259820,2024-01-02,315.3,646.37,GBP,PAID
inv_0a31dddf8f167e04,sub_8b1072edaaacb735,subsc_a45b956f10259820,2024-02-03,315.87,647.53,GBP,PAID
inv_9742e4cf9b7f82eb,sub_8b1072edaaacb735,subsc_a45b956f10259820,2024-03-02,314.05,643.8,GBP,PAID
inv_c18d41288fe43b72,sub_8b1072edaaacb735,subsc_a45b956f10259820,2024-04-02,314.79,645.32,GBP,PAID
inv_01f196c411f44814,sub_8b1072edaaacb735,subsc_a45b956f10259820,2024-05-02,316.82,649.48,GBP,PAID
inv_4127eff2355487ce,sub_8b1072edaaacb735,subsc_a45b956f10259820,2024-06-04,316.89,649.62,GBP,PAID
inv_32cb26ca58f3c529,sub_8b1072edaaacb735,subsc_a45b956f10259820,2024-07-04,317.1,650.05,GBP,POSTED
inv_ba7495e549cd6a4d,sub_8b1072edaaacb735,subsc_a45b956f10259820,2024-08-04,316.32,648.46,GBP,PAID
inv_643072431c7750de,sub_8b1072edaaacb735,subsc_a45b956f10259820,2024-09-06,315.68,647.14,GBP,PAID
inv_733df6f115e45cf5,sub_8b1072edaaacb735,subsc_a45b956f10259820,2024-10-02,316.6,649.03,GBP,PAID
inv_9c8bd01558868b3d,sub_8b1072edaaacb735,subsc_a45b956f10259820,2024-11-06,314.27,644.25,GBP,PAID
inv_2c4dd3df0587a09f,sub_8b1072edaaacb735,subsc_a45b956f10259820,2024-12-02,316.31,648.44,GBP,PAID
inv_16957a0c942ecb2c,sub_8b1072edaaacb735,subsc_07f063790e5feea0,2024-12-01,315.14,646.04,GBP,PAID
inv_a90a2d630043f38e,sub_8b1072edaaacb735,subsc_07f063790e5feea0,2025-01-02,314.06,643.82,GBP,PAID
inv_4b5f8e1b1a0b4646,sub_8b1072edaaacb735,subsc_07f063790e5feea0,2025-02-06,316.22,648.25,GBP,PAID
inv_935518bcee15a216,sub_8b1072edaaacb735,subsc_07f063790e5feea0,2025-03-04,315.85,647.49,GBP,PAID
inv_07e3167a766b7919,sub_8b1072edaaacb735,subsc_07f063790e5feea0,2025-04-04,316.44,648.7,GBP,PAID
inv_13875c62a33cc58e,sub_8b1072edaaacb735,subsc_07f063790e5feea0,2025-05-06,314.59,644.91,GBP,PAID
inv_c8f4f56db9eb616e,sub_8b1072edaaacb735,subsc_07f063790e5feea0,2025-06-06,315.47,646.71,GBP,PAID
inv_1851e5f55c6794de,sub_8b1072edaaacb735,subsc_07f063790e5feea0,2025-07-03,314.23,644.17,GBP,PAID
inv_6b1a9a9b426cb6b3,sub_8b1072edaaacb735,subsc_07f063790e5feea0,2025-08-03,315.68,647.14,GBP,PAID
inv_17801429a65f8902,sub_8b1072edaaacb735,subsc_07f063790e5feea0,2025-09-05,316.21,648.23,GBP,PAID
inv_3987c17975a85615,sub_8b1072edaaacb735,subsc_07f063790e5feea0,2025-10-01,316.51,648.85,GBP,PAID
inv_e4d8ce001885e995,sub_8b1072edaaacb735,subsc_07f063790e5feea0,2025-11-01,315.96,647.72,GBP,PAID
inv_0bc4c5083a917d75,sub_8b1072edaaacb735,subsc_07f063790e5feea0,2025-12-03,315.63,647.04,GBP,PAID
inv_8be0e60b6c78935c,sub_8b1072edaaacb735,subsc_b131ce5c85618fb2,2025-12-03,316.81,649.46,GBP,PAID
inv_ec3b8138257c1f7c,sub_8b1072edaaacb735,subsc_b131ce5c85618fb2,2026-01-03,315.47,646.71,GBP,POSTED
inv_aa2df2e8101dc7f0,sub_8b1072edaaacb735,subsc_b131ce5c85618fb2,2026-02-01,314.56,644.85,GBP,PAID
inv_ffb1d17a77c5005d,sub_8b1072edaaacb735,subsc_b131ce5c85618fb2,2026-03-02,315.78,647.35,GBP,PAID
inv_c5a9871c8116e1a7,sub_8b1072edaaacb735,subsc_b131ce5c85618fb2,2026-04-01,317.1,650.05,GBP,PAID
inv_d5285820a24b5110,sub_8b1072edaaacb735,subsc_b131ce5c85618fb2,2026-05-05,316.05,647.9,GBP,PAID
inv_3d08a0e2d15614b9,sub_8b54315fb3496ac6,subsc_3e28d471ac328b49,2024-06-06,1919.93,3935.86,GBP,PAID
inv_c7a6079f10647925,sub_8b54315fb3496ac6,subsc_3e28d471ac328b49,2024-07-03,1917.82,3931.53,GBP,PAID
inv_10ba2a9aa30ebd9d,sub_8b54315fb3496ac6,subsc_3e28d471ac328b49,2024-08-01,1912.9,3921.44,GBP,PAID
inv_5d2a538743b83419,sub_8b54315fb3496ac6,subsc_3e28d471ac328b49,2024-09-04,1904.48,3904.18,GBP,PAID
inv_c5d01de9d5c9724a,sub_8b54315fb3496ac6,subsc_3e28d471ac328b49,2024-10-04,1912.86,3921.36,GBP,PAID
inv_e982c0231f92d311,sub_8b54315fb3496ac6,subsc_3e28d471ac328b49,2024-11-05,1916.85,3929.54,GBP,PAID
inv_39f2ef29768c7942,sub_8b54315fb3496ac6,subsc_3e28d471ac328b49,2024-12-03,1920.47,3936.96,GBP,PAID
inv_96513beb44925162,sub_8b54315fb3496ac6,subsc_3e28d471ac328b49,2025-01-01,1918.57,3933.07,GBP,PAID
inv_4f19d3ca59f429dd,sub_8b54315fb3496ac6,subsc_3e28d471ac328b49,2025-02-01,1906.87,3909.08,GBP,PAID
inv_90305637c0a775d4,sub_8b54315fb3496ac6,subsc_3e28d471ac328b49,2025-03-03,1904.8,3904.84,GBP,PAID
inv_137f8480cbef1d9f,sub_8b54315fb3496ac6,subsc_3e28d471ac328b49,2025-04-02,1921.6,3939.28,GBP,POSTED
inv_65018c1dd6472ee2,sub_8b54315fb3496ac6,subsc_3e28d471ac328b49,2025-05-04,1908.55,3912.53,GBP,PAID
inv_4701b025aa3b0ac1,sub_8b54315fb3496ac6,subsc_3e28d471ac328b49,2025-06-06,1906.15,3907.61,GBP,PAID
inv_50df04fbfe4c4e40,sub_8b54315fb3496ac6,subsc_91646d407d7dfe59,2025-06-06,1713.28,3512.22,GBP,PAID
inv_7d09cedb0b88a8be,sub_8b54315fb3496ac6,subsc_91646d407d7dfe59,2025-07-03,1722.21,3530.53,GBP,PAID
inv_0cf73318fb192d28,sub_8b54315fb3496ac6,subsc_91646d407d7dfe59,2025-08-01,1720.13,3526.27,GBP,PAID
inv_cfd7d628d682516a,sub_8b54315fb3496ac6,subsc_91646d407d7dfe59,2025-09-02,1717.91,3521.72,GBP,POSTED
inv_fc64502ca17c94b7,sub_8b54315fb3496ac6,subsc_91646d407d7dfe59,2025-10-03,1727.27,3540.9,GBP,PAID
inv_91047da18d9df1e8,sub_8b54315fb3496ac6,subsc_91646d407d7dfe59,2025-11-06,1719.98,3525.96,GBP,PAID
inv_60ed67878253311b,sub_8b54315fb3496ac6,subsc_91646d407d7dfe59,2025-12-06,1726.44,3539.2,GBP,PAID
inv_b70f4bdf1d257cb4,sub_8b54315fb3496ac6,subsc_91646d407d7dfe59,2026-01-04,1724.89,3536.02,GBP,PAID
